developer_username,developer_email,developer_name,developer_website,customer_username,customer_email,customer_payment_method,application_title,application_version,application_type,free_contains_ads,paid_price,release_version_tag,release_notes,release_date,downloaded,has_review,review_rating,review_comment,review_date,has_transaction,transaction_id,transaction_amount,transaction_date
dev_37,dev_37@example.com,Studio 37,https://studio-37.dev,customer_352,customer_352@mail.com,Card,App 230,2.3.4,free_application,True,,v5.0.1,Release notes batch 614,2025-07-20,True,False,,,,False,,,
dev_17,dev_17@example.com,Studio 17,https://studio-17.dev,customer_526,customer_526@mail.com,PayPal,App 125,2.2.7,paid_application,False,29.53,v3.8.2,Release notes batch 615,2025-08-13,False,True,1,Review text 615,2026-07-02,False,,,
dev_54,dev_54@example.com,Studio 54,https://studio-54.dev,customer_509,customer_509@mail.com,ApplePay,App 112,5.1.6,free_application,False,,v1.2.3,Release notes batch 616,2025-01-28,False,False,,,,False,,,
dev_101,dev_101@example.com,Studio 101,https://studio-101.dev,customer_535,customer_535@mail.com,PayPal,App 105,4.0.0,paid_application,False,18.16,v5.6.4,Release notes batch 617,2026-10-22,True,False,,,,True,TXN-00617,18.16,2026-02-06
dev_89,dev_89@example.com,Studio 89,https://studio-89.dev,customer_415,customer_415@mail.com,PayPal,App 288,4.7.6,paid_application,False,18.77,v4.0.3,Release notes batch 618,2026-04-29,False,True,5,Review text 618,2024-10-18,False,,,
dev_84,dev_84@example.com,Studio 84,https://studio-84.dev,customer_40,customer_40@mail.com,ApplePay,App 179,1.2.8,paid_application,False,18.92,v3.2.9,Release notes batch 619,2025-04-28,False,False,,,,False,,,
dev_124,dev_124@example.com,Studio 124,https://studio-124.dev,customer_282,customer_282@mail.com,GooglePay,App 98,5.2.8,paid_application,False,2.38,v5.4.9,Release notes batch 620,2024-11-14,True,False,,,,False,,,
dev_157,dev_157@example.com,Studio 157,https://studio-157.dev,customer_29,customer_29@mail.com,GooglePay,App 256,2.8.9,paid_application,False,3.3,v1.5.5,Release notes batch 621,2024-03-05,False,False,,,,False,,,
dev_77,dev_77@example.com,Studio 77,https://studio-77.dev,customer_116,customer_116@mail.com,GooglePay,App 253,4.9.3,paid_application,False,15.82,v3.6.5,Release notes batch 622,2025-05-19,True,False,,,,True,TXN-00622,15.82,2025-11-19
dev_128,dev_128@example.com,Studio 128,https://studio-128.dev,customer_503,customer_503@mail.com,ApplePay,App 304,3.8.1,free_application,False,,v6.6.6,Release notes batch 623,2025-08-10,False,True,2,Review text 623,2025-08-29,False,,,
dev_158,dev_158@example.com,Studio 158,https://studio-158.dev,customer_214,customer_214@mail.com,PayPal,App 23,2.1.0,paid_application,False,22.08,v4.7.3,Release notes batch 624,2024-02-27,False,True,5,Review text 624,2024-04-16,False,,,
dev_27,dev_27@example.com,Studio 27,https://studio-27.dev,customer_294,customer_294@mail.com,PayPal,App 151,4.1.9,free_application,True,,v1.8.1,Release notes batch 625,2026-02-26,False,False,,,,False,,,
dev_91,dev_91@example.com,Studio 91,https://studio-91.dev,customer_92,customer_92@mail.com,ApplePay,App 290,4.0.2,free_application,True,,v1.1.3,Release notes batch 626,2026-10-18,True,False,,,,False,,,
dev_32,dev_32@example.com,Studio 32,https://studio-32.dev,customer_42,customer_42@mail.com,Card,App 106,2.0.8,paid_application,False,21.14,v1.4.4,Release notes batch 627,2025-06-10,True,True,5,Review text 627,2025-02-13,True,TXN-00627,21.14,2026-04-23
dev_3,dev_3@example.com,Studio 3,https://studio-3.dev,customer_481,customer_481@mail.com,ApplePay,App 107,3.9.2,paid_application,False,7.18,v2.5.0,Release notes batch 628,2026-10-22,False,True,2,Review text 628,2024-07-19,False,,,
dev_11,dev_11@example.com,Studio 11,https://studio-11.dev,customer_394,customer_394@mail.com,Card,App 78,4.7.8,free_application,False,,v3.4.9,Release notes batch 629,2024-10-30,True,False,,,,False,,,
dev_109,dev_109@example.com,Studio 109,https://studio-109.dev,customer_358,customer_358@mail.com,PayPal,App 267,1.7.7,free_application,True,,v3.0.2,Release notes batch 630,2026-01-07,False,False,,,,False,,,
dev_136,dev_136@example.com,Studio 136,https://studio-136.dev,customer_400,customer_400@mail.com,ApplePay,App 77,3.5.6,free_application,True,,v3.9.2,Release notes batch 631,2025-08-14,False,True,3,Review text 631,2025-11-30,False,,,
dev_154,dev_154@example.com,Studio 154,https://studio-154.dev,customer_155,customer_155@mail.com,ApplePay,App 349,1.5.6,free_application,True,,v4.4.6,Release notes batch 632,2025-04-13,False,True,5,Review text 632,2026-08-31,False,,,
dev_70,dev_70@example.com,Studio 70,https://studio-70.dev,customer_224,customer_224@mail.com,GooglePay,App 49,4.0.1,free_application,True,,v3.5.6,Release notes batch 633,2025-04-15,True,False,,,,False,,,
dev_13,dev_13@example.com,Studio 13,https://studio-13.dev,customer_14,customer_14@mail.com,Card,App 159,3.0.0,free_application,True,,v1.8.3,Release notes batch 634,2025-12-14,True,False,,,,False,,,
dev_114,dev_114@example.com,Studio 114,https://studio-114.dev,customer_412,customer_412@mail.com,ApplePay,App 349,1.4.4,free_application,False,,v6.1.8,Release notes batch 635,2024-09-05,False,False,,,,False,,,
dev_88,dev_88@example.com,Studio 88,https://studio-88.dev,customer_310,customer_310@mail.com,ApplePay,App 157,4.3.3,paid_application,False,11.3,v2.0.1,Release notes batch 636,2025-08-28,False,True,2,Review text 636,2024-07-12,False,,,
dev_83,dev_83@example.com,Studio 83,https://studio-83.dev,customer_487,customer_487@mail.com,PayPal,App 335,2.5.4,free_application,False,,v1.3.1,Release notes batch 637,2026-08-25,True,False,,,,False,,,
dev_104,dev_104@example.com,Studio 104,https://studio-104.dev,customer_477,customer_477@mail.com,Card,App 32,2.8.0,free_application,True,,v5.7.2,Release notes batch 638,2025-12-28,False,True,4,Review text 638,2025-09-28,False,,,
dev_125,dev_125@example.com,Studio 125,https://studio-125.dev,customer_496,customer_496@mail.com,GooglePay,App 240,1.5.3,free_application,False,,v1.6.9,Release notes batch 639,2025-01-09,True,False,,,,False,,,
dev_72,dev_72@example.com,Studio 72,https://studio-72.dev,customer_206,customer_206@mail.com,GooglePay,App 240,4.8.5,paid_application,False,12.07,v6.9.5,Release notes batch 640,2025-12-21,True,False,,,,False,,,
dev_83,dev_83@example.com,Studio 83,https://studio-83.dev,customer_101,customer_101@mail.com,ApplePay,App 143,1.4.7,paid_application,False,25.88,v5.9.2,Release notes batch 641,2024-08-29,True,False,,,,False,,,
dev_119,dev_119@example.com,Studio 119,https://studio-119.dev,customer_393,customer_393@mail.com,GooglePay,App 145,5.0.2,free_application,True,,v5.3.4,Release notes batch 642,2024-06-18,True,False,,,,False,,,
dev_144,dev_144@example.com,Studio 144,https://studio-144.dev,customer_104,customer_104@mail.com,GooglePay,App 144,2.7.1,free_application,False,,v2.6.4,Release notes batch 643,2025-09-05,True,True,1,Review text 643,2025-06-09,False,,,
dev_12,dev_12@example.com,Studio 12,https://studio-12.dev,customer_466,customer_466@mail.com,PayPal,App 119,3.2.2,paid_application,False,9.02,v2.2.5,Release notes batch 644,2024-02-21,False,False,,,,True,TXN-00644,9.02,2026-07-26
dev_42,dev_42@example.com,Studio 42,https://studio-42.dev,customer_126,customer_126@mail.com,GooglePay,App 166,2.3.5,free_application,True,,v4.1.1,Release notes batch 645,2024-02-22,True,True,2,Review text 645,2025-07-06,False,,,
dev_35,dev_35@example.com,Studio 35,https://studio-35.dev,customer_225,customer_225@mail.com,GooglePay,App 181,2.5.1,paid_application,False,3.54,v1.2.1,Release notes batch 646,2024-12-18,True,True,2,Review text 646,2025-09-16,True,TXN-00646,3.54,2024-07-29
dev_35,dev_35@example.com,Studio 35,https://studio-35.dev,customer_481,customer_481@mail.com,PayPal,App 189,3.5.3,paid_application,False,1.37,v6.5.8,Release notes batch 647,2024-07-03,True,False,,,,False,,,
dev_132,dev_132@example.com,Studio 132,https://studio-132.dev,customer_444,customer_444@mail.com,ApplePay,App 231,4.5.8,paid_application,False,12.2,v6.1.5,Release notes batch 648,2024-01-26,True,True,3,Review text 648,2025-09-12,True,TXN-00648,12.2,2026-11-05
dev_17,dev_17@example.com,Studio 17,https://studio-17.dev,customer_352,customer_352@mail.com,Card,App 205,2.6.8,paid_application,False,19.54,v5.4.4,Release notes batch 649,2026-12-06,False,True,2,Review text 649,2024-08-26,False,,,
dev_48,dev_48@example.com,Studio 48,https://studio-48.dev,customer_359,customer_359@mail.com,GooglePay,App 27,2.2.7,free_application,True,,v5.3.4,Release notes batch 650,2024-03-16,False,True,4,Review text 650,2024-09-05,False,,,
dev_73,dev_73@example.com,Studio 73,https://studio-73.dev,customer_385,customer_385@mail.com,GooglePay,App 278,1.7.3,free_application,False,,v3.3.8,Release notes batch 651,2026-01-09,True,False,,,,False,,,
dev_31,dev_31@example.com,Studio 31,https://studio-31.dev,customer_107,customer_107@mail.com,ApplePay,App 175,5.2.9,paid_application,False,9.44,v3.7.1,Release notes batch 652,2025-03-12,True,True,3,Review text 652,2025-04-27,True,TXN-00652,9.44,2024-05-23
dev_102,dev_102@example.com,Studio 102,https://studio-102.dev,customer_520,customer_520@mail.com,ApplePay,App 154,5.4.0,paid_application,False,1.7,v4.9.1,Release notes batch 653,2026-05-09,True,False,,,,True,TXN-00653,1.7,2024-01-01
dev_156,dev_156@example.com,Studio 156,https://studio-156.dev,customer_276,customer_276@mail.com,ApplePay,App 205,3.2.1,free_application,True,,v3.8.1,Release notes batch 654,2025-11-18,False,True,5,Review text 654,2024-02-20,False,,,
dev_95,dev_95@example.com,Studio 95,https://studio-95.dev,customer_237,customer_237@mail.com,PayPal,App 186,3.8.1,free_application,False,,v4.6.4,Release notes batch 655,2024-01-04,False,False,,,,False,,,
dev_5,dev_5@example.com,Studio 5,https://studio-5.dev,customer_286,customer_286@mail.com,ApplePay,App 120,5.5.2,paid_application,False,21.66,v2.5.7,Release notes batch 656,2025-05-06,True,True,2,Review text 656,2024-10-30,False,,,
dev_89,dev_89@example.com,Studio 89,https://studio-89.dev,customer_464,customer_464@mail.com,ApplePay,App 92,3.5.3,paid_application,False,19.17,v5.4.0,Release notes batch 657,2025-04-08,False,True,2,Review text 657,2025-06-23,True,TXN-00657,19.17,2025-01-21
dev_31,dev_31@example.com,Studio 31,https://studio-31.dev,customer_218,customer_218@mail.com,ApplePay,App 118,1.0.4,free_application,False,,v3.8.7,Release notes batch 658,2024-01-20,True,True,4,Review text 658,2024-11-13,False,,,
dev_93,dev_93@example.com,Studio 93,https://studio-93.dev,customer_298,customer_298@mail.com,Card,App 329,1.3.3,free_application,True,,v1.7.1,Release notes batch 659,2024-08-19,False,True,2,Review text 659,2026-02-04,False,,,
dev_53,dev_53@example.com,Studio 53,https://studio-53.dev,customer_390,customer_390@mail.com,Card,App 137,4.1.1,free_application,False,,v4.6.6,Release notes batch 660,2026-10-30,True,False,,,,False,,,
dev_4,dev_4@example.com,Studio 4,https://studio-4.dev,customer_202,customer_202@mail.com,GooglePay,App 129,1.0.8,free_application,False,,v3.0.1,Release notes batch 661,2025-11-03,False,True,5,Review text 661,2026-04-04,False,,,
dev_72,dev_72@example.com,Studio 72,https://studio-72.dev,customer_230,customer_230@mail.com,ApplePay,App 200,1.6.2,free_application,True,,v4.7.1,Release notes batch 662,2026-05-01,False,False,,,,False,,,
dev_132,dev_132@example.com,Studio 132,https://studio-132.dev,customer_450,customer_450@mail.com,PayPal,App 298,1.9.3,paid_application,False,17.22,v2.5.1,Release notes batch 663,2026-01-13,True,False,,,,False,,,
dev_125,dev_125@example.com,Studio 125,https://studio-125.dev,customer_456,customer_456@mail.com,PayPal,App 58,3.6.5,paid_application,False,21.78,v1.2.2,Release notes batch 664,2026-02-04,True,True,2,Review text 664,2025-10-09,True,TXN-00664,21.78,2024-08-01
dev_1,dev_1@example.com,Studio 1,https://studio-1.dev,customer_574,customer_574@mail.com,ApplePay,App 208,3.5.0,paid_application,False,6.45,v6.3.0,Release notes batch 665,2024-03-01,False,True,4,Review text 665,2025-07-30,False,,,
dev_33,dev_33@example.com,Studio 33,https://studio-33.dev,customer_2,customer_2@mail.com,PayPal,App 271,5.3.6,paid_application,False,27.34,v1.5.5,Release notes batch 666,2026-08-12,False,False,,,,True,TXN-00666,27.34,2025-07-01
dev_3,dev_3@example.com,Studio 3,https://studio-3.dev,customer_151,customer_151@mail.com,ApplePay,App 107,3.0.5,paid_application,False,2.16,v1.2.4,Release notes batch 667,2026-06-22,False,False,,,,True,TXN-00667,2.16,2024-03-18
dev_25,dev_25@example.com,Studio 25,https://studio-25.dev,customer_160,customer_160@mail.com,GooglePay,App 24,3.4.8,paid_application,False,1.14,v3.2.0,Release notes batch 668,2026-10-13,True,False,,,,True,TXN-00668,1.14,2026-05-09
dev_133,dev_133@example.com,Studio 133,https://studio-133.dev,customer_123,customer_123@mail.com,ApplePay,App 98,3.0.6,paid_application,False,15.94,v2.5.9,Release notes batch 669,2026-02-08,False,True,3,Review text 669,2026-04-02,True,TXN-00669,15.94,2026-06-27
dev_145,dev_145@example.com,Studio 145,https://studio-145.dev,customer_162,customer_162@mail.com,PayPal,App 250,3.1.0,paid_application,False,23.05,v4.9.0,Release notes batch 670,2026-06-09,False,False,,,,True,TXN-00670,23.05,2026-03-09
dev_4,dev_4@example.com,Studio 4,https://studio-4.dev,customer_70,customer_70@mail.com,Card,App 190,2.6.2,free_application,False,,v4.5.5,Release notes batch 671,2024-10-11,False,False,,,,False,,,
dev_39,dev_39@example.com,Studio 39,https://studio-39.dev,customer_535,customer_535@mail.com,GooglePay,App 88,3.8.4,paid_application,False,7.33,v2.2.5,Release notes batch 672,2026-01-18,False,False,,,,False,,,
dev_52,dev_52@example.com,Studio 52,https://studio-52.dev,customer_307,customer_307@mail.com,GooglePay,App 309,3.3.8,free_application,True,,v4.1.6,Release notes batch 673,2024-12-23,True,False,,,,False,,,
dev_12,dev_12@example.com,Studio 12,https://studio-12.dev,customer_83,customer_83@mail.com,Card,App 94,1.1.2,paid_application,False,2.17,v6.7.6,Release notes batch 674,2025-07-17,True,False,,,,False,,,
dev_21,dev_21@example.com,Studio 21,https://studio-21.dev,customer_473,customer_473@mail.com,ApplePay,App 66,5.1.1,free_application,False,,v5.5.2,Release notes batch 675,2026-05-18,False,True,1,Review text 675,2026-01-07,False,,,
dev_118,dev_118@example.com,Studio 118,https://studio-118.dev,customer_459,customer_459@mail.com,ApplePay,App 117,3.0.9,free_application,True,,v5.1.6,Release notes batch 676,2026-08-06,True,True,3,Review text 676,2025-02-07,False,,,
dev_30,dev_30@example.com,Studio 30,https://studio-30.dev,customer_233,customer_233@mail.com,ApplePay,App 65,1.1.0,paid_application,False,7.39,v6.5.5,Release notes batch 677,2026-10-11,True,True,4,Review text 677,2025-02-05,False,,,
dev_105,dev_105@example.com,Studio 105,https://studio-105.dev,customer_413,customer_413@mail.com,PayPal,App 242,1.6.4,free_application,True,,v1.2.9,Release notes batch 678,2026-02-27,True,True,3,Review text 678,2024-03-31,False,,,
dev_129,dev_129@example.com,Studio 129,https://studio-129.dev,customer_517,customer_517@mail.com,Card,App 98,2.9.5,free_application,False,,v6.8.8,Release notes batch 679,2026-10-01,False,False,,,,False,,,
dev_80,dev_80@example.com,Studio 80,https://studio-80.dev,customer_546,customer_546@mail.com,Card,App 345,4.7.2,paid_application,False,3.62,v2.8.1,Release notes batch 680,2025-06-28,False,True,4,Review text 680,2025-06-13,False,,,
dev_39,dev_39@example.com,Studio 39,https://studio-39.dev,customer_220,customer_220@mail.com,GooglePay,App 117,4.3.3,paid_application,False,29.19,v1.4.6,Release notes batch 681,2024-08-10,True,True,2,Review text 681,2025-07-02,False,,,
dev_2,dev_2@example.com,Studio 2,https://studio-2.dev,customer_91,customer_91@mail.com,ApplePay,App 236,2.5.6,free_application,True,,v2.2.3,Release notes batch 682,2024-06-06,False,True,4,Review text 682,2026-06-22,False,,,
dev_44,dev_44@example.com,Studio 44,https://studio-44.dev,customer_568,customer_568@mail.com,PayPal,App 198,5.4.8,paid_application,False,29.67,v1.5.2,Release notes batch 683,2025-05-01,True,False,,,,True,TXN-00683,29.67,2025-07-16
dev_149,dev_149@example.com,Studio 149,https://studio-149.dev,customer_427,customer_427@mail.com,Card,App 165,4.9.4,paid_application,False,14.67,v4.9.6,Release notes batch 684,2026-03-28,False,True,2,Review text 684,2025-07-13,False,,,
dev_91,dev_91@example.com,Studio 91,https://studio-91.dev,customer_372,customer_372@mail.com,Card,App 272,3.2.4,free_application,False,,v4.3.5,Release notes batch 685,2024-07-27,True,True,1,Review text 685,2024-01-10,False,,,
dev_65,dev_65@example.com,Studio 65,https://studio-65.dev,customer_483,customer_483@mail.com,Card,App 231,5.8.6,paid_application,False,22.99,v1.9.7,Release notes batch 686,2024-12-25,False,False,,,,True,TXN-00686,22.99,2026-06-25
dev_158,dev_158@example.com,Studio 158,https://studio-158.dev,customer_150,customer_150@mail.com,PayPal,App 130,1.6.7,free_application,True,,v5.7.9,Release notes batch 687,2026-12-28,False,False,,,,False,,,
dev_60,dev_60@example.com,Studio 60,https://studio-60.dev,customer_467,customer_467@mail.com,GooglePay,App 56,5.6.6,paid_application,False,4.63,v4.4.9,Release notes batch 688,2024-12-26,True,False,,,,True,TXN-00688,4.63,2024-10-15
dev_5,dev_5@example.com,Studio 5,https://studio-5.dev,customer_211,customer_211@mail.com,PayPal,App 66,3.4.1,free_application,True,,v6.9.9,Release notes batch 689,2024-01-20,False,False,,,,False,,,
dev_12,dev_12@example.com,Studio 12,https://studio-12.dev,customer_479,customer_479@mail.com,ApplePay,App 180,3.5.7,free_application,True,,v1.6.2,Release notes batch 690,2025-11-27,True,True,4,Review text 690,2024-09-14,False,,,
dev_3,dev_3@example.com,Studio 3,https://studio-3.dev,customer_24,customer_24@mail.com,GooglePay,App 161,5.2.1,free_application,False,,v1.0.2,Release notes batch 691,2025-10-10,False,False,,,,False,,,
dev_3,dev_3@example.com,Studio 3,https://studio-3.dev,customer_202,customer_202@mail.com,GooglePay,App 30,2.2.6,free_application,False,,v4.4.0,Release notes batch 692,2024-11-02,True,True,5,Review text 692,2026-06-13,False,,,
dev_96,dev_96@example.com,Studio 96,https://studio-96.dev,customer_75,customer_75@mail.com,PayPal,App 34,2.1.0,paid_application,False,26.17,v6.4.3,Release notes batch 693,2026-03-16,False,False,,,,True,TXN-00693,26.17,2026-09-25
